Technology,Country,Year,mean,median,variance,std_dev,skewness,kurtosis,percentile_5,percentile_95
LiB,United Kingdom,2035,4574.259167104467,4586.582755318432,29570.68113128976,171.96127799969898,-0.07345985078408483,-0.33997741449186014,4296.452265488895,4861.073731678622
LiB,United Kingdom,2036,4703.929899125811,4707.935454176934,35055.115215574595,187.23011300422428,0.02398217336066889,0.012908544569961933,4393.247590287868,5010.047797627608
LiB,United Kingdom,2037,4850.716452359597,4850.873406176441,37802.1937933583,194.4278626981182,-0.04262524264435386,0.3602269975084318,4547.806502585046,5168.366325471616
LiB,United Kingdom,2038,4990.403739524295,4987.791890223343,39904.59837686068,199.7613535618456,-0.0007912543736178463,0.05076684168083334,4664.5952877730915,5314.527364897429
LiB,United Kingdom,2039,5122.589064375001,5123.605215379768,39437.33327233327,198.58835130070764,0.0968688775603746,0.17781147882152748,4793.441364190873,5459.913478347838
LiB,United Kingdom,2040,5263.543252586971,5259.908046769086,39507.69069171567,198.76541623661714,0.08980740287877725,-0.15202048055745054,4940.495277160793,5591.202251639045
LiB,United Kingdom,2041,5398.074889435571,5397.731129151653,41461.85207838634,203.62183595672235,0.051862489061799175,0.15254692470343345,5056.628686553249,5731.269732841153
LiB,United Kingdom,2042,5543.497118494797,5537.063926023815,49750.68607097236,223.04861817767974,-0.01566108486633117,0.22183573681207935,5195.916527583679,5903.161885091006
LiB,United Kingdom,2043,5684.106651876692,5685.881606843423,47948.163290132274,218.9706904819279,-0.033329933890220945,-0.19547959257980274,5332.970874298887,6044.622475380532
LiB,United Kingdom,2044,5814.151168827978,5817.350377838466,53260.43798728101,230.78223065756387,0.05013261581317277,-0.040618235107288125,5439.253661426129,6200.3447299215495
LiB,United Kingdom,2045,5942.499073526971,5932.869745877598,50217.393693120044,224.09237758817244,0.08070187494162338,-0.10254439746769872,5590.585650217787,6322.605401566592
LiB,United Kingdom,2046,6093.716113976785,6099.598076476475,53528.64638244371,231.36258639296827,0.03145480435175683,-0.1366178316790041,5718.847546828738,6463.086664182472
LiB,United Kingdom,2047,6231.419288828564,6227.799578308336,58557.50751189513,241.98658539657757,0.046630418252887544,0.02951140587572887,5828.58598294885,6638.347658644883
LiB,United Kingdom,2048,6381.578581700685,6383.582324235045,57450.29833337108,239.68791862205128,0.057032900952970596,0.006320391162505601,6007.00203795892,6786.84095332866
LiB,United Kingdom,2049,6506.259784898572,6502.423799109223,60923.75160941272,246.82737208302632,0.043492628789502386,0.10263310474508058,6103.700697358545,6914.55718085739
LiB,United Kingdom,2050,6632.327781863174,6632.498733346968,64950.68861206033,254.8542497429861,-0.01245751685215265,0.021732559125086315,6205.749248563834,7043.170865682602
LiB,United States,2030,37581.75912494909,37613.67106749209,5558625.8420783235,2357.673820119807,-0.028844491115994,0.39194325526910223,33669.744713473796,41368.1740985728
LiB,United States,2031,38937.470309135686,38867.12845784268,5645841.771112727,2376.098013784938,0.006903742358757186,0.026478413034008774,35024.169558004905,42757.2728852341
LiB,United States,2032,40334.566493872495,40355.60309356269,6043963.982534919,2458.447474023986,0.012991584315919617,0.22592214398357102,36360.24387788854,44601.110681020706
LiB,United States,2033,41645.37150108264,41536.79608560176,6091917.034548657,2468.1809160895514,0.07981558385425572,0.20295144641018847,37841.85215099996,45767.05148695974
LiB,United States,2034,42922.003611584056,42915.01117178483,6531436.273697247,2555.6674810501554,0.04272960354985368,0.007732958045045812,38750.492763557195,47309.953911530654
LiB,United States,2035,44322.705273964864,44281.17025603213,7147924.530421242,2673.5602724496866,0.08093019624772849,0.044464628916765836,40339.913820492664,48562.36679457735
LiB,United States,2036,45460.54327452546,45433.26581487608,7720956.352424,2778.660891944895,-0.1282932574772663,-0.2565064520154148,40703.08826423278,49760.181140857356
LiB,United States,2037,46988.459280213734,46979.332610704536,8111895.626997001,2848.1389760678817,-0.011927983872052897,-0.12318542981558434,42125.84701914692,51756.99439381857
LiB,United States,2038,48026.48110426902,48055.40186209218,8156919.465443163,2856.032119119665,0.03456764842717579,-0.2569356664082463,43173.18353688866,52697.493731116505
LiB,United States,2039,49545.39611116648,49457.78112598152,8418207.865610668,2901.4148041275776,0.14333048730452616,0.06236207959372386,44972.23874442998,54404.464181200594
LiB,United States,2040,51013.81021447959,51028.35973232907,9168767.24455666,3027.997233247854,0.058610572124899306,0.3440694611473427,46122.95246288622,55963.23074138548
LiB,United States,2041,52245.97146818918,52502.207913645274,9929001.343606718,3151.0317903199134,-0.14543257526543782,-0.1700182013255298,46899.39105742462,57001.866645233385
LiB,United States,2042,53577.989167234075,53630.83062639944,10126139.483049402,3182.159562788988,-0.24597742915522003,0.23891024573397246,48163.1380506339,58582.197463836805
LiB,United States,2043,54848.25029685131,54721.096083179786,11038827.37667319,3322.4730814068594,-0.03768456499126306,-0.0788662030034204,49504.28369577624,60225.45009314276
LiB,United States,2044,55966.453267129546,55978.515345232205,12085862.433967028,3476.472700017509,-0.046789540741970996,-0.20181147628214502,50272.2550232616,61642.24751965293
LiB,United States,2045,57434.756331434015,57283.46610499165,11603051.795599163,3406.3252627427055,0.16410627611990325,0.21342418218330472,52120.3725452896,63434.904496064344
LiB,United States,2046,58685.4347507823,58755.22713811898,12577465.957142213,3546.472325726258,-0.07489077978040364,-0.06075760904352956,52371.42340767056,64191.05569330395
LiB,United States,2047,59866.437033489274,59769.723099594295,12453972.59203517,3529.0186443309094,0.031117965875812774,-0.18445463591071487,54001.55755078432,65584.1482002589
LiB,United States,2048,61449.5930903971,61395.35060857855,13550962.769156454,3681.1632358748307,0.09266917462755488,0.09876710594144944,55505.97402206412,67691.79012226374
LiB,United States,2049,62660.56716043975,62699.55467298129,14542916.482779836,3813.5175996420726,0.024302369618154743,0.23139888819516674,56101.31272950412,68610.73852388047
LiB,United States,2050,64016.53533756384,63752.539299980184,14431029.342127888,3798.819466903881,0.07204866886225901,-0.27284667762578296,57881.370419654704,70497.42307207057
PHS,Brazil,2030,2593.6416304270338,2594.1634935693464,516.2615690687909,22.721390121838738,0.02330756376462941,-0.20462518986081113,2556.6172416187346,2630.9789922340806
PHS,Brazil,2031,2593.620479663495,2593.76234226378,471.616135732397,21.71672479294235,-0.027410684411533052,-0.2205970286707859,2557.551941068127,2628.9510860504506
PHS,Brazil,2032,2593.0170491563895,2592.9487960092724,499.2266991884269,22.34338155222765,0.004839126885305141,-0.08057395254239141,2558.150421658449,2630.5576011020053
